EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,DistanceFromHome,EducationLevel,BusinessTravel,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,NumCompaniesWorked,PromotionLast5Years,Attrition
EMP00145,44,Engineering,Intern,4262.01,6,1.0,3,Travel_Rarely,Yes,4.0,2,3,3,1,Yes
EMP00829,38,Marketing,Junior,5305.27,4,8.0,5,Travel_Rarely,Yes,2.0,3,2,2,1,No
EMP00699,32,R&D,Intern,3182.86,4,7.0,2,Non-Travel,No,4.0,3,2,1,1,No
EMP00920,34,Marketing,Junior,,3,,4,Travel_Rarely,No,,4,2,0,0,No
EMP01406,23,Engineering,Junior,3853.07,3,1.0,3,Non-Travel,No,2.0,4,3,4,0,No
EMP00938,39,Engineering,Senior,7865.31,3,3.0,3,Travel_Rarely,Yes,3.0,2,2,1,1,Yes
EMP01036,44,Sales,Senior,6516.67,5,3.0,1,Travel_Rarely,No,4.0,4,4,3,0,No
EMP01373,38,HR,Junior,4142.84,1,9.0,3,Non-Travel,No,2.0,4,4,3,1,No
EMP00891,36,Sales,Junior,5390.18,2,11.0,4,Travel_Rarely,Yes,3.0,2,3,1,0,Yes
EMP00595,30,Engineering,Senior,8098.2,7,2.0,3,Travel_Frequently,No,2.0,3,3,2,0,Yes
EMP00532,30,Sales,Intern,2200.0,0,11.0,1,Travel_Frequently,No,2.0,2,3,4,0,No
EMP00895,24,Sales,Junior,4822.52,1,1.0,3,Travel_Frequently,Yes,4.0,3,4,2,0,Yes
EMP01486,36,HR,Executive,15382.11,5,31.0,3,Travel_Rarely,No,2.0,4,2,1,0,No
EMP01152,46,Marketing,Junior,,1,,3,Travel_Rarely,No,,4,1,2,1,No
EMP00058,41,Engineering,Senior,7167.42,8,3.0,3,Travel_Rarely,No,4.0,3,2,1,0,No
EMP01058,44,Sales,Executive,15123.62,2,5.0,4,Travel_Frequently,No,3.0,2,3,4,0,No
EMP01262,20,Sales,Senior,7173.22,0,2.0,4,Travel_Rarely,No,2.0,2,3,1,0,No
EMP00283,27,HR,Junior,4487.7,0,4.0,4,Travel_Rarely,No,4.0,4,4,0,0,No
EMP00935,27,Sales,Senior,7782.61,7,6.0,3,Travel_Rarely,No,3.0,3,3,1,0,No
EMP00363,48,Engineering,Intern,4699.67,5,9.0,4,Travel_Rarely,No,4.0,3,4,2,1,No
EMP00244,41,Engineering,Senior,8251.69,8,30.0,3,Travel_Rarely,Yes,3.0,3,3,0,1,No
EMP00093,30,Sales,Senior,7470.54,0,1.0,4,Travel_Frequently,No,1.0,3,2,2,0,No
EMP01235,26,Engineering,Junior,6489.97,6,9.0,5,Travel_Frequently,No,3.0,2,1,3,0,No
EMP00338,43,Engineering,Junior,6016.11,9,14.0,3,Travel_Rarely,Yes,3.0,3,3,1,0,Yes
EMP01014,41,HR,Junior,5667.34,6,6.0,3,Travel_Frequently,No,3.0,3,2,3,0,No
EMP00948,20,R&D,Junior,4320.13,0,5.0,4,Travel_Frequently,No,3.0,2,4,0,0,Yes
EMP01110,39,Sales,Senior,6323.75,1,5.0,2,Travel_Rarely,Yes,2.0,1,3,4,0,Yes
EMP00191,37,Sales,Senior,7271.37,5,1.0,4,Travel_Rarely,No,2.0,3,3,3,0,Yes
EMP00040,33,R&D,Manager,10703.93,5,4.0,4,Travel_Rarely,No,2.0,3,3,2,0,No
EMP00976,33,Sales,Manager,10897.27,8,2.0,2,Travel_Frequently,No,4.0,2,3,4,0,No
EMP00635,32,Marketing,Manager,9939.29,0,2.0,3,Travel_Rarely,No,4.0,2,3,1,0,No
EMP00765,48,Marketing,Intern,3056.49,2,4.0,3,Travel_Rarely,No,3.0,3,4,3,0,No
EMP00724,43,HR,Manager,9894.2,8,5.0,2,Travel_Rarely,No,4.0,3,3,4,0,No
EMP01129,48,Sales,Executive,16020.62,2,2.0,2,Travel_Rarely,Yes,1.0,2,3,1,0,No
EMP00064,34,R&D,Senior,6397.34,1,20.0,4,Travel_Rarely,No,3.0,3,1,1,0,No
EMP00234,33,Sales,Senior,6463.1,1,1.0,4,Travel_Rarely,No,3.0,2,3,3,0,No
EMP00677,26,R&D,Junior,6497.94,4,6.0,5,Travel_Rarely,No,4.0,3,3,4,0,No
EMP00106,42,Engineering,Manager,11144.68,3,3.0,4,Travel_Frequently,Yes,3.0,3,3,2,0,No
EMP00754,20,R&D,Senior,5787.86,0,6.0,1,Travel_Rarely,No,3.0,4,3,0,0,No
EMP00903,32,Engineering,Senior,5374.89,0,22.0,2,Travel_Rarely,Yes,2.0,1,3,3,1,Yes
EMP00254,44,R&D,Senior,7283.42,2,3.0,4,Non-Travel,Yes,3.0,2,1,3,1,Yes
EMP00423,38,Marketing,Senior,7902.11,11,12.0,2,Travel_Rarely,No,2.0,3,4,0,1,No
EMP00775,45,Sales,Senior,6499.51,3,3.0,3,Travel_Rarely,No,3.0,3,3,4,0,No
EMP01233,37,Sales,Junior,4344.73,3,23.0,3,Non-Travel,Yes,1.0,2,4,1,0,No
EMP00859,58,Sales,Senior,6444.84,1,1.0,1,Travel_Rarely,No,3.0,4,3,1,1,Yes
EMP00925,29,R&D,Junior,5137.83,3,3.0,3,Travel_Rarely,No,3.0,4,2,2,0,No
EMP00080,30,R&D,Junior,5492.13,6,5.0,3,Travel_Rarely,No,3.0,3,3,3,0,No
EMP00990,41,R&D,Senior,8678.93,9,1.0,5,Travel_Frequently,No,3.0,2,4,2,1,Yes
EMP01107,29,Sales,Junior,5461.09,0,11.0,5,Travel_Frequently,Yes,1.0,2,3,3,0,Yes
EMP00498,38,R&D,Intern,2200.0,1,5.0,2,Travel_Rarely,No,2.0,3,2,6,1,Yes
EMP01458,46,Marketing,Senior,,2,,4,Travel_Rarely,No,,3,3,4,0,No
EMP00088,38,Engineering,Manager,9443.65,1,16.0,2,Travel_Frequently,No,2.0,3,2,1,1,No
EMP00065,33,HR,Senior,8335.34,6,26.0,4,Travel_Frequently,Yes,4.0,1,3,1,0,No
EMP01295,39,Sales,Senior,6835.24,3,1.0,3,Non-Travel,No,3.0,4,3,1,0,No
EMP00606,44,Sales,Senior,6543.06,5,1.0,3,Travel_Rarely,No,3.0,2,3,2,0,No
EMP00275,42,R&D,Junior,4026.03,1,11.0,3,Non-Travel,No,3.0,3,3,1,0,No
EMP00752,44,HR,Executive,15086.36,3,1.0,3,Travel_Frequently,No,4.0,2,3,6,0,No
EMP01358,32,Sales,Junior,5902.27,4,3.0,4,Travel_Rarely,No,2.0,3,3,3,0,No
EMP01440,30,Sales,Senior,6717.01,4,8.0,3,Travel_Rarely,Yes,3.0,4,4,1,0,No
EMP00154,30,R&D,Senior,7848.65,2,1.0,2,Travel_Rarely,Yes,2.0,1,2,2,0,Yes
EMP00614,24,HR,Manager,10563.93,4,1.0,3,Travel_Rarely,No,2.0,2,3,1,0,No
EMP00411,46,HR,Senior,7533.08,2,2.0,4,Travel_Rarely,No,3.0,2,3,2,0,Yes
EMP00831,31,R&D,Senior,6691.5,1,22.0,5,Travel_Frequently,Yes,3.0,4,3,4,0,No
EMP00913,28,Engineering,Senior,6702.41,0,12.0,3,Travel_Rarely,No,3.0,2,3,0,0,Yes
EMP00518,55,Marketing,Senior,7766.51,8,7.0,2,Travel_Rarely,Yes,2.0,2,3,1,0,No
EMP00045,24,R&D,Executive,14357.94,4,14.0,3,Non-Travel,No,4.0,4,3,2,0,Yes
EMP00391,27,HR,Junior,5570.74,3,9.0,3,Travel_Frequently,Yes,3.0,1,3,2,0,No
EMP00221,38,R&D,Junior,3166.75,3,6.0,1,Travel_Rarely,No,3.0,4,2,2,0,Yes
EMP00141,39,HR,Junior,4924.36,6,3.0,3,Travel_Frequently,Yes,2.0,1,3,2,0,Yes
EMP00358,60,Sales,Manager,9855.7,4,2.0,2,Travel_Frequently,No,3.0,2,2,4,1,No
EMP00723,32,Sales,Senior,9620.22,12,9.0,3,Travel_Rarely,No,4.0,3,4,4,0,No
EMP01158,20,Marketing,Intern,2200.0,0,1.0,2,Travel_Rarely,No,3.0,3,3,4,0,No
EMP00262,40,Sales,Manager,8692.33,4,40.0,1,Travel_Rarely,No,3.0,2,3,1,1,No
EMP01303,27,R&D,Senior,8544.12,7,1.0,5,Travel_Rarely,Yes,3.0,3,3,2,0,Yes
EMP00899,34,R&D,Senior,6436.1,1,7.0,2,Travel_Frequently,No,3.0,3,3,4,1,Yes
EMP01104,37,R&D,Junior,4166.71,4,3.0,3,Non-Travel,No,3.0,1,3,3,0,No
EMP00196,36,HR,Junior,5332.13,9,1.0,2,Travel_Rarely,No,2.0,1,3,1,0,No
EMP00116,24,Marketing,Manager,10308.43,2,4.0,3,Travel_Frequently,Yes,2.0,2,4,1,0,No
EMP01076,42,HR,Junior,6375.97,12,5.0,3,Travel_Frequently,No,2.0,3,3,1,0,No
EMP01074,27,HR,Junior,4076.22,3,2.0,3,Travel_Rarely,No,2.0,2,3,0,1,No
EMP00719,31,R&D,Senior,7677.7,2,2.0,4,Travel_Rarely,Yes,1.0,4,3,2,0,No
EMP01468,27,Engineering,Junior,4681.89,3,14.0,3,Travel_Frequently,No,3.0,1,3,2,0,No
EMP01209,42,R&D,Senior,7834.17,4,1.0,3,Non-Travel,Yes,1.0,4,4,4,1,No
EMP01356,53,HR,Junior,4965.58,7,8.0,2,Travel_Rarely,Yes,3.0,2,3,5,0,Yes
EMP00359,23,Engineering,Senior,6431.33,0,7.0,1,Travel_Frequently,No,2.0,3,4,2,0,No
EMP01061,36,R&D,Junior,5196.47,8,19.0,3,Travel_Rarely,Yes,1.0,2,4,3,0,No
EMP01020,55,R&D,Intern,3235.33,2,1.0,3,Travel_Rarely,Yes,1.0,3,3,2,1,Yes
EMP01001,23,Sales,Junior,4275.7,1,8.0,2,Travel_Frequently,Yes,2.0,1,3,5,0,No
EMP00936,35,Sales,Senior,8062.53,5,2.0,3,Travel_Rarely,Yes,2.0,2,3,3,1,No
EMP00755,23,HR,Intern,3548.94,3,4.0,3,Travel_Rarely,Yes,2.0,1,3,3,1,No
EMP00421,42,Engineering,Manager,11116.04,3,18.0,4,Non-Travel,No,3.0,2,4,2,0,No
EMP00150,34,Sales,Junior,5546.82,0,20.0,5,Travel_Frequently,No,2.0,3,1,3,0,No
EMP00010,37,R&D,Junior,4731.83,3,4.0,4,Travel_Rarely,No,4.0,3,4,3,1,No
EMP01070,30,Engineering,Senior,7534.56,7,10.0,3,Travel_Rarely,No,4.0,4,3,1,0,No
EMP01120,46,R&D,Intern,3943.78,7,6.0,3,Travel_Frequently,No,2.0,3,1,1,1,No
EMP01447,38,Engineering,Senior,7801.74,4,21.0,2,Travel_Rarely,Yes,2.0,2,4,2,1,No
EMP00535,37,Sales,Junior,2254.13,0,3.0,1,Travel_Rarely,Yes,3.0,2,3,6,0,No
EMP00549,32,Engineering,Intern,3623.93,12,31.0,3,Travel_Frequently,No,2.0,3,4,2,0,No
EMP00299,36,Sales,Manager,9116.1,3,1.0,2,Travel_Frequently,Yes,4.0,2,3,1,0,Yes
EMP00977,44,Sales,Senior,8241.63,3,4.0,4,Travel_Rarely,No,4.0,2,4,1,1,No
EMP01315,34,Engineering,Intern,3692.97,3,2.0,3,Travel_Rarely,No,3.0,2,2,5,0,No
EMP01338,32,R&D,Manager,10548.49,4,4.0,3,Travel_Rarely,No,2.0,3,2,5,1,No
EMP00123,20,Sales,Senior,5971.74,0,6.0,5,Travel_Rarely,Yes,2.0,3,4,4,1,No
EMP01395,35,Engineering,Junior,3909.9,1,1.0,3,Travel_Rarely,Yes,2.0,2,4,1,1,Yes
EMP01361,30,R&D,Junior,5114.19,8,29.0,2,Non-Travel,No,3.0,2,4,0,0,No
EMP01160,44,R&D,Senior,10328.27,11,4.0,4,Travel_Frequently,Yes,4.0,3,3,1,0,No
EMP01402,25,Sales,Junior,5509.47,2,3.0,3,Travel_Rarely,No,2.0,3,4,5,0,No
EMP00710,28,Sales,Senior,6405.23,2,1.0,2,Travel_Rarely,No,4.0,2,3,3,1,No
EMP01382,36,R&D,Junior,6952.72,16,7.0,3,Travel_Rarely,Yes,4.0,3,3,1,0,No
EMP00770,30,R&D,Manager,9461.47,1,4.0,2,Non-Travel,No,2.0,2,4,4,0,Yes
EMP00089,43,Marketing,Junior,6384.99,3,6.0,5,Travel_Rarely,No,3.0,3,4,3,1,No
EMP01449,26,Engineering,Junior,6263.7,6,2.0,3,Non-Travel,No,3.0,3,3,0,1,No
EMP01033,44,Engineering,Junior,4331.87,1,6.0,2,Non-Travel,No,4.0,3,3,4,0,No
EMP00098,32,Engineering,Junior,5584.62,12,2.0,2,Travel_Rarely,Yes,4.0,2,3,1,1,No
EMP01494,40,Marketing,Manager,11262.35,4,1.0,5,Travel_Rarely,No,3.0,3,4,1,0,No
EMP00349,41,HR,Executive,15695.89,3,7.0,5,Travel_Rarely,Yes,2.0,2,2,2,0,No
EMP00510,37,R&D,Junior,4596.92,1,2.0,4,Non-Travel,No,4.0,3,3,2,0,No
EMP00212,57,Marketing,Senior,8011.71,4,7.0,5,Travel_Rarely,No,2.0,2,3,1,0,Yes
EMP00704,33,HR,Junior,4308.11,2,27.0,3,Travel_Rarely,No,2.0,4,3,4,0,No
EMP00747,51,R&D,Junior,5188.06,5,14.0,3,Non-Travel,Yes,4.0,2,4,3,0,No
EMP01046,46,R&D,Junior,4788.97,3,3.0,3,Travel_Frequently,No,2.0,4,3,2,0,No
EMP00940,38,Sales,Senior,7992.2,8,3.0,2,Travel_Rarely,No,3.0,2,3,2,0,No
EMP01457,45,Engineering,Junior,6395.4,12,1.0,2,Travel_Rarely,No,4.0,3,3,3,0,No
EMP00412,36,Engineering,Junior,3983.0,0,28.0,2,Non-Travel,No,3.0,3,4,2,0,No
EMP01400,48,Sales,Senior,7054.49,4,1.0,3,Travel_Rarely,No,3.0,2,4,2,1,No
EMP00479,23,Sales,Senior,6869.03,2,4.0,3,Travel_Rarely,No,3.0,3,4,2,0,No
EMP00492,43,HR,Executive,14916.56,3,1.0,3,Travel_Rarely,Yes,2.0,3,3,4,1,Yes
EMP00842,26,R&D,Junior,5584.47,6,10.0,3,Travel_Frequently,No,4.0,2,3,1,0,No
EMP01071,20,Sales,Manager,9514.6,0,2.0,3,Travel_Rarely,Yes,2.0,3,4,0,0,No
EMP00365,42,Marketing,Manager,9464.38,1,14.0,2,Non-Travel,No,3.0,3,3,5,0,Yes
EMP00297,20,HR,Senior,5934.57,0,10.0,3,Travel_Rarely,No,2.0,3,4,4,0,No
EMP00050,45,Engineering,Manager,10858.72,6,10.0,1,Travel_Rarely,No,3.0,4,3,1,0,Yes
EMP00225,37,Marketing,Senior,8205.34,7,12.0,3,Non-Travel,No,3.0,3,2,1,0,No
EMP01244,41,Engineering,Senior,6428.74,1,8.0,3,Non-Travel,Yes,2.0,3,2,4,0,Yes
EMP01474,38,Sales,Manager,11321.19,6,1.0,3,Travel_Rarely,No,3.0,3,4,0,0,No
EMP00851,26,Sales,Senior,8486.62,5,1.0,5,Travel_Rarely,No,3.0,3,3,3,0,No
EMP00648,37,Engineering,Manager,10638.97,0,1.0,4,Travel_Rarely,No,1.0,3,3,1,1,No
EMP01226,41,Engineering,Senior,6283.58,4,3.0,2,Travel_Rarely,Yes,2.0,2,3,2,1,No
EMP00563,27,Sales,Manager,10655.08,0,4.0,3,Travel_Frequently,Yes,2.0,2,3,0,0,No
EMP00623,43,Engineering,Senior,5747.7,1,1.0,3,Non-Travel,Yes,3.0,4,2,2,0,Yes
EMP01412,32,Sales,Manager,9829.73,3,1.0,2,Travel_Rarely,No,2.0,2,3,3,1,No
EMP01088,32,R&D,Senior,7005.89,2,1.0,4,Travel_Rarely,Yes,3.0,1,4,4,0,No
EMP00805,30,Marketing,Executive,16668.38,4,3.0,5,Travel_Frequently,Yes,2.0,3,3,1,0,No
EMP00605,25,Engineering,Senior,6905.66,0,29.0,3,Travel_Frequently,No,3.0,2,3,3,0,No
EMP01270,30,Engineering,Senior,8961.43,10,4.0,3,Travel_Frequently,Yes,2.0,2,3,4,1,Yes
EMP00443,24,Sales,Senior,6461.1,4,1.0,1,Non-Travel,No,4.0,2,1,1,0,No
EMP01427,32,Engineering,Junior,5015.14,4,6.0,4,Travel_Rarely,Yes,3.0,3,2,1,0,No
EMP01025,29,Sales,Senior,8399.11,9,13.0,4,Travel_Rarely,Yes,3.0,3,4,0,0,No
EMP00540,44,Marketing,Senior,7598.51,1,19.0,4,Non-Travel,No,3.0,3,2,2,0,Yes
EMP00768,20,R&D,Junior,4069.1,0,15.0,4,Non-Travel,Yes,2.0,2,3,1,0,No
EMP00763,23,HR,Manager,9923.6,3,18.0,4,Non-Travel,No,4.0,3,3,2,0,No
EMP00869,51,R&D,Manager,10933.96,8,11.0,4,Travel_Rarely,No,3.0,3,3,3,1,No
EMP00690,33,HR,Senior,6818.28,1,18.0,3,Non-Travel,Yes,2.0,3,4,1,0,No
EMP00188,35,Sales,Manager,10906.95,4,4.0,4,Travel_Frequently,No,4.0,3,3,1,0,Yes
EMP00407,32,Marketing,Manager,10918.95,5,10.0,2,Travel_Frequently,No,3.0,1,3,3,1,No
EMP01012,43,Sales,Junior,5482.6,4,3.0,4,Travel_Rarely,No,1.0,2,3,0,0,No
EMP01173,20,Sales,Junior,4505.36,0,2.0,3,Travel_Rarely,No,4.0,3,3,0,0,No
EMP00752,44,HR,Executive,15086.36,3,1.0,3,Travel_Frequently,No,4.0,2,3,6,0,No
EMP01051,50,Marketing,Intern,5214.56,9,8.0,4,Travel_Rarely,No,1.0,2,2,1,0,No
EMP00462,32,R&D,Senior,7842.8,12,2.0,1,Travel_Frequently,No,3.0,2,4,4,0,No
EMP00671,36,Marketing,Junior,4142.97,1,1.0,2,Travel_Frequently,No,4.0,1,3,3,0,Yes
EMP00656,42,Sales,Manager,11689.49,5,21.0,5,Travel_Rarely,No,2.0,2,4,2,0,No
EMP00786,46,HR,Manager,11604.88,7,9.0,5,Travel_Rarely,No,3.0,4,1,0,0,No
EMP01084,45,Marketing,Senior,6546.27,1,2.0,2,Travel_Rarely,No,3.0,3,3,0,0,No
EMP00715,30,HR,Junior,5077.56,6,11.0,5,Travel_Rarely,No,4.0,2,3,1,0,Yes
EMP01351,38,Engineering,Manager,10540.48,2,5.0,3,Travel_Frequently,No,3.0,1,2,1,1,No
EMP00425,39,Marketing,Senior,7397.05,5,26.0,3,Travel_Frequently,Yes,2.0,1,1,0,0,Yes
EMP00044,32,R&D,Intern,4249.17,10,11.0,2,Travel_Rarely,No,3.0,3,2,1,0,Yes
EMP00662,28,Marketing,Junior,5106.73,8,2.0,3,Non-Travel,No,4.0,3,4,1,0,No
EMP00636,34,R&D,Junior,5310.05,2,13.0,4,Travel_Frequently,No,1.0,2,3,1,0,No
EMP00529,29,Marketing,Junior,4525.62,2,15.0,2,Travel_Frequently,No,4.0,3,3,3,1,No
EMP00988,20,Sales,Junior,3736.59,0,11.0,3,Travel_Rarely,No,3.0,2,2,4,0,No
EMP00219,31,Engineering,Executive,16158.79,3,38.0,3,Travel_Rarely,No,3.0,1,2,4,0,Yes
EMP00821,42,R&D,Senior,7363.87,2,10.0,3,Travel_Rarely,No,4.0,3,3,1,0,No
EMP00864,33,R&D,Senior,8089.27,7,3.0,2,Non-Travel,No,4.0,3,3,2,0,No
EMP01465,36,R&D,Senior,7042.27,1,9.0,4,Non-Travel,No,3.0,4,4,2,0,No
EMP00856,28,R&D,Manager,8825.59,0,1.0,3,Travel_Rarely,Yes,4.0,2,4,1,0,Yes
EMP00610,34,R&D,Senior,9737.94,14,1.0,5,Travel_Rarely,No,4.0,2,4,2,0,No
EMP00486,35,HR,Senior,6432.35,0,14.0,3,Travel_Frequently,No,4.0,2,3,1,0,No
EMP01150,38,Engineering,Senior,10119.07,16,3.0,3,Travel_Rarely,Yes,3.0,3,4,1,1,No
EMP01018,39,Sales,Senior,6236.75,2,5.0,3,Travel_Rarely,No,2.0,3,4,2,1,No
EMP01086,20,R&D,Senior,6604.34,0,3.0,3,Travel_Rarely,Yes,3.0,2,1,3,0,No
EMP00082,20,R&D,Senior,6415.15,0,6.0,2,Travel_Rarely,Yes,1.0,3,4,4,0,No
EMP00325,38,Sales,Junior,4205.68,4,3.0,3,Travel_Frequently,No,2.0,2,3,4,0,No
EMP01410,42,Marketing,Senior,6402.26,1,1.0,4,Non-Travel,No,2.0,3,3,1,0,No
EMP01081,27,R&D,Senior,9316.95,7,9.0,4,Travel_Rarely,No,3.0,3,4,2,0,No
EMP00020,41,Sales,Senior,7952.8,2,8.0,3,Travel_Rarely,No,2.0,3,4,2,0,No
EMP00455,31,Marketing,Senior,6652.32,0,11.0,4,Travel_Rarely,No,2.0,2,3,4,0,Yes
EMP01111,38,Sales,Junior,6311.23,5,16.0,4,Non-Travel,No,2.0,4,3,1,0,Yes
EMP00839,34,R&D,Junior,5068.08,1,1.0,3,Travel_Rarely,Yes,2.0,3,2,4,0,No
EMP00759,29,HR,Intern,3382.32,5,3.0,1,Travel_Rarely,No,3.0,3,3,4,0,No
EMP01341,34,Engineering,Senior,8193.55,9,6.0,4,Non-Travel,Yes,3.0,3,3,0,0,Yes
EMP00035,32,R&D,Senior,8232.61,6,30.0,4,Travel_Frequently,No,3.0,2,2,4,0,Yes
EMP00809,43,Engineering,Manager,9725.95,1,1.0,4,Non-Travel,No,1.0,3,3,3,1,No
EMP01163,41,R&D,Senior,6741.93,3,1.0,2,Travel_Frequently,No,1.0,2,3,2,1,Yes
EMP00905,46,Engineering,Senior,7636.09,5,30.0,5,Travel_Frequently,No,2.0,1,4,0,1,No
EMP00801,44,Sales,Senior,7618.07,1,1.0,3,Travel_Rarely,No,4.0,4,4,1,0,No
EMP00097,43,Engineering,Senior,9586.15,13,12.0,4,Travel_Frequently,No,3.0,3,3,3,0,No
EMP01108,40,Sales,Senior,8197.34,2,1.0,4,Travel_Rarely,No,3.0,3,3,1,0,No
EMP00447,28,Sales,Intern,4087.64,5,3.0,3,Travel_Rarely,No,4.0,2,2,2,0,No
EMP00475,32,Engineering,Senior,7642.95,10,16.0,4,Travel_Rarely,No,3.0,4,4,3,0,No
EMP00367,43,Sales,Intern,3534.08,1,1.0,3,Travel_Rarely,Yes,2.0,2,4,1,0,No
EMP01470,28,Engineering,Senior,7016.17,4,3.0,3,Travel_Rarely,No,3.0,2,2,0,0,No
EMP00761,27,Engineering,Manager,10336.04,0,6.0,4,Non-Travel,No,3.0,3,3,2,1,Yes
EMP00919,31,Sales,Manager,11489.46,11,1.0,4,Non-Travel,Yes,3.0,2,2,2,0,No
EMP01426,33,HR,Manager,10574.46,7,15.0,3,Travel_Rarely,Yes,2.0,2,3,0,0,No
EMP00760,41,Engineering,Senior,7306.9,3,6.0,3,Travel_Rarely,No,3.0,4,3,1,0,No
EMP00393,30,R&D,Junior,5888.48,2,3.0,4,Non-Travel,No,3.0,2,3,1,0,No
EMP01296,50,HR,Manager,11084.18,8,9.0,5,Travel_Rarely,Yes,3.0,2,2,2,1,No
EMP00507,39,Sales,Junior,5074.91,1,13.0,3,Travel_Rarely,No,4.0,2,2,2,1,No
EMP00435,37,R&D,Senior,6755.0,2,9.0,3,Travel_Rarely,Yes,3.0,2,3,8,0,Yes
EMP00649,36,Engineering,Junior,3154.2,0,4.0,2,Non-Travel,No,4.0,3,3,2,0,No
EMP00943,51,R&D,Senior,7002.4,5,11.0,4,Travel_Rarely,Yes,2.0,3,3,1,1,No
EMP01232,46,Engineering,Junior,3413.18,3,9.0,2,Non-Travel,No,4.0,4,3,6,0,No
EMP01344,48,Sales,Junior,5345.22,4,1.0,3,Travel_Rarely,No,3.0,4,3,4,0,No
EMP00908,20,HR,Intern,2200.0,0,1.0,3,Travel_Rarely,No,2.0,2,3,3,1,No
EMP00133,29,Marketing,Junior,4575.78,1,14.0,3,Travel_Rarely,No,4.0,3,4,2,0,No
EMP01075,39,R&D,Intern,3010.41,5,1.0,3,Travel_Rarely,No,1.0,3,4,4,0,Yes
EMP00973,34,Engineering,Senior,6449.96,0,23.0,2,Travel_Rarely,No,2.0,4,3,1,1,No
EMP01263,34,R&D,Junior,5048.0,1,16.0,4,Travel_Frequently,No,2.0,2,3,1,1,Yes
EMP00451,38,R&D,Senior,7063.94,2,10.0,3,Non-Travel,Yes,3.0,2,3,3,0,Yes
EMP00032,41,R&D,Manager,12749.81,9,3.0,4,Travel_Rarely,Yes,3.0,2,4,3,1,No
EMP00122,43,HR,Senior,6708.31,4,1.0,3,Non-Travel,No,3.0,2,3,1,1,No
EMP01236,36,Marketing,Junior,5187.65,1,3.0,5,Travel_Frequently,No,4.0,3,3,0,0,No
EMP01376,30,Marketing,Executive,16493.71,7,2.0,2,Travel_Rarely,No,2.0,2,3,2,0,No
EMP01479,46,Marketing,Intern,3492.19,1,4.0,4,Non-Travel,No,4.0,3,3,2,1,No
EMP01327,37,Sales,Junior,6153.75,12,1.0,4,Non-Travel,No,4.0,2,3,3,0,No
EMP01113,43,R&D,Manager,9799.64,8,8.0,2,Travel_Frequently,No,4.0,2,4,2,1,No
EMP01350,27,Sales,Junior,4993.73,3,14.0,1,Travel_Rarely,No,3.0,2,3,1,0,No
EMP01348,29,Sales,Intern,3331.75,3,1.0,3,Non-Travel,No,4.0,2,3,0,1,No
EMP00256,25,Engineering,Manager,10384.39,5,2.0,5,Travel_Frequently,Yes,2.0,1,3,1,1,No
EMP00893,20,Sales,Senior,5987.65,0,20.0,4,Non-Travel,Yes,2.0,4,3,2,0,No
EMP00360,33,R&D,Intern,3309.46,4,6.0,3,Non-Travel,No,4.0,4,2,0,1,No
EMP00052,36,R&D,Executive,14539.04,3,17.0,2,Travel_Rarely,Yes,2.0,3,3,4,0,Yes
EMP00876,33,R&D,Senior,6751.95,1,1.0,4,Travel_Rarely,Yes,4.0,2,3,4,1,No
EMP00939,51,Sales,Senior,8098.13,7,5.0,3,Travel_Rarely,No,3.0,2,2,0,0,No
EMP00773,27,R&D,Junior,4038.45,1,20.0,3,Travel_Frequently,No,3.0,4,3,1,0,Yes
EMP01127,33,R&D,Junior,6279.19,10,12.0,3,Travel_Rarely,No,3.0,3,3,2,0,Yes
EMP01220,34,Marketing,Senior,6681.78,6,17.0,3,Travel_Rarely,No,2.0,3,3,4,0,No
EMP00680,30,R&D,Junior,,2,10.0,3,Non-Travel,No,,3,3,1,0,Yes
EMP00806,50,Sales,Junior,6468.49,11,12.0,4,Non-Travel,No,3.0,3,4,3,0,No
EMP00125,34,Marketing,Intern,2736.34,1,4.0,2,Travel_Frequently,No,4.0,2,4,0,0,Yes
EMP00405,47,Marketing,Senior,8155.42,7,13.0,4,Travel_Rarely,No,3.0,2,4,5,0,No
EMP00731,38,R&D,Senior,6933.7,5,40.0,2,Travel_Rarely,No,3.0,2,3,2,1,No
EMP01312,43,HR,Senior,8347.45,3,14.0,5,Non-Travel,No,3.0,4,3,2,0,No
EMP00832,36,R&D,Senior,7787.31,7,9.0,4,Travel_Rarely,Yes,2.0,2,4,1,0,Yes
EMP01072,20,Marketing,Senior,6471.68,0,4.0,3,Travel_Rarely,No,3.0,3,4,1,1,No
EMP00726,29,Sales,Executive,16726.91,0,1.0,5,Non-Travel,Yes,3.0,1,3,4,0,No
EMP00588,48,Marketing,Junior,5638.53,4,7.0,3,Travel_Rarely,No,3.0,4,4,2,0,Yes
EMP00608,29,HR,Manager,10822.5,9,1.0,3,Travel_Frequently,No,2.0,1,3,1,0,No
EMP00434,39,R&D,Manager,8805.85,3,20.0,3,Non-Travel,Yes,3.0,3,3,1,1,No
EMP00675,32,R&D,Senior,7997.08,8,4.0,4,Travel_Frequently,No,4.0,4,3,2,0,No
EMP01288,24,Sales,Senior,8700.03,4,13.0,5,Travel_Rarely,No,4.0,3,4,0,1,No
